Name,Season,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Delaney Rudd,Career,NBA,239.0,3.0,9.9,1.3,3.2,0.413,0.2,0.7,0.257,1.1,2.5,0.45899999999999996,0.442,0.6,0.8,0.7609999999999999,0.2,0.6,0.8,2.2,0.3,0.0,1.0,1.0,3.4
Damjan Rude,Career,NBA,146.0,2.0,11.2,1.2,2.8,0.424,0.7,1.9,0.373,0.5,0.9,0.535,0.552,0.2,0.2,0.774,0.1,0.5,0.6,0.6,0.2,0.0,0.5,1.0,3.3
Michael Ruffin,Career,NBA,414.0,58.0,14.4,0.6,1.5,0.40700000000000003,0.0,0.0,0.0,0.6,1.5,0.409,0.40700000000000003,0.5,1.1,0.45899999999999996,1.8,2.2,3.9,0.6,0.5,0.5,0.7,2.3,1.7
Trevor Ruffin,Career,NBA,110.0,24.0,17.0,3.2,7.7,0.41100000000000003,1.3,3.5,0.371,1.9,4.2,0.444,0.495,1.6,2.0,0.795,0.3,1.1,1.4,2.9,0.5,0.0,1.8,1.7,9.2
Jeff Ruland,Career,NBA,332.0,189.0,33.4,6.3,11.2,0.564,0.0,0.1,0.158,6.3,11.2,0.5660000000000001,0.564,4.7,6.5,0.718,3.3,6.9,10.2,3.0,0.8,0.8,3.7,3.7,17.4
Stefano Rusconi,Career,NBA,7.0,0.0,4.3,0.4,1.3,0.33299999999999996,0.0,0.0,0.0,0.4,1.3,0.33299999999999996,0.33299999999999996,0.3,0.7,0.4,0.4,0.4,0.9,0.4,0.0,0.3,0.4,1.4,1.1
Brandon Rush,Career,NBA,481.0,163.0,22.0,2.5,5.9,0.426,1.1,2.7,0.402,1.5,3.2,0.447,0.518,0.6,0.8,0.706,0.4,2.5,2.9,1.0,0.5,0.5,0.8,1.3,6.8
Kareem Rush,Career,NBA,346.0,78.0,17.2,2.5,6.3,0.4,0.8,2.3,0.358,1.7,4.0,0.425,0.466,0.5,0.7,0.703,0.3,1.4,1.7,1.0,0.4,0.2,0.9,1.3,6.4
Bryon Russell,Career,NBA,841.0,392.0,23.5,2.7,6.3,0.431,0.8,2.2,0.369,1.9,4.1,0.465,0.496,1.7,2.3,0.75,0.9,2.6,3.5,1.3,1.0,0.2,1.0,2.4,7.9
Campy Russell,Career,NBA,566.0,63.0,29.6,6.0,13.1,0.45899999999999996,0.2,0.5,0.366,5.9,12.9,0.461,0.462,3.8,4.9,0.772,1.6,3.2,4.8,3.0,1.0,0.2,3.0,2.7,15.8
D'Angelo Russell,Career,NBA,272.0,224.0,28.5,6.2,14.8,0.419,2.2,6.1,0.353,4.0,8.6,0.465,0.49200000000000005,2.0,2.6,0.762,0.6,3.1,3.7,5.1,1.2,0.2,2.8,1.9,16.5
Walker Russell,Career,NBA,155.0,3.0,11.4,1.2,2.9,0.39299999999999996,0.0,0.2,0.158,1.1,2.7,0.414,0.39899999999999997,0.6,0.8,0.8,0.3,0.9,1.2,2.3,0.4,0.1,1.3,1.3,3.0
Walker Russell,Career,NBA,28.0,0.0,12.8,1.2,3.4,0.34700000000000003,0.1,0.5,0.308,1.0,2.9,0.354,0.368,0.5,0.8,0.636,0.3,0.7,0.9,2.1,0.6,0.0,1.2,1.0,3.0
Arvydas Sabonis,Career,NBA,470.0,314.0,24.2,4.4,8.9,0.5,0.3,0.9,0.32799999999999996,4.1,8.0,0.52,0.517,2.8,3.6,0.7859999999999999,1.6,5.7,7.3,2.1,0.8,1.1,1.8,2.7,12.0
Domantas Sabonis,Career,NBA,229.0,90.0,23.1,4.1,8.0,0.513,0.3,0.9,0.34299999999999997,3.8,7.1,0.535,0.5329999999999999,1.8,2.5,0.722,1.7,5.0,6.8,1.9,0.6,0.4,1.7,2.9,10.4
Robert Sacre,Career,NBA,189.0,35.0,14.5,1.7,3.9,0.436,0.0,0.0,0.0,1.7,3.9,0.43700000000000006,0.436,0.8,1.2,0.6709999999999999,1.1,2.0,3.1,0.7,0.3,0.6,0.5,1.8,4.2
John Salley,Career,NBA,748.0,228.0,22.1,2.5,4.9,0.506,0.0,0.0,0.214,2.5,4.9,0.507,0.506,2.0,2.8,0.7140000000000001,1.6,2.8,4.5,1.2,0.6,1.3,1.3,3.2,7.0
John Salmons,Career,NBA,895.0,429.0,26.4,3.4,7.8,0.431,0.8,2.2,0.366,2.5,5.6,0.457,0.483,1.7,2.2,0.799,0.5,2.4,2.9,2.4,0.8,0.3,1.3,1.9,9.3
Kevin Salvadori,Career,NBA,39.0,0.0,6.2,0.3,1.2,0.28300000000000003,0.0,0.0,0.0,0.3,1.2,0.28300000000000003,0.28300000000000003,0.4,0.6,0.667,0.3,0.9,1.2,0.3,0.1,0.6,0.4,0.7,1.1
Soumaila Samake,Career,NBA,47.0,1.0,6.4,0.6,1.5,0.389,0.0,0.0,0.0,0.6,1.5,0.389,0.389,0.3,0.6,0.462,0.7,0.9,1.6,0.1,0.0,0.4,0.1,0.8,1.4
Cheikh Samb,Career,NBA,22.0,0.0,5.2,0.4,1.6,0.25,0.0,0.1,0.0,0.4,1.5,0.273,0.25,0.2,0.4,0.444,0.6,0.8,1.4,0.0,0.2,0.5,0.2,0.7,1.0
Brandon Sampson,Career,NBA,14.0,2.0,15.3,2.0,4.3,0.467,0.8,2.1,0.379,1.2,2.2,0.5479999999999999,0.5579999999999999,0.3,0.4,0.667,0.2,0.9,1.1,0.7,0.6,0.2,0.9,1.4,5.1
JaKarr Sampson,Career,NBA,173.0,78.0,16.0,2.1,4.6,0.45,0.3,1.2,0.257,1.8,3.4,0.521,0.484,1.0,1.5,0.672,0.6,2.1,2.7,0.8,0.4,0.5,0.9,1.9,5.5
Jamal Sampson,Career,NBA,72.0,5.0,8.8,0.7,1.5,0.491,0.0,0.0,0.0,0.7,1.5,0.495,0.491,0.5,0.9,0.537,1.1,2.3,3.4,0.4,0.1,0.4,0.5,1.3,2.0
Ralph Sampson,Career,NBA,456.0,363.0,29.8,6.4,13.2,0.486,0.0,0.1,0.172,6.4,13.1,0.489,0.48700000000000004,2.6,3.9,0.6609999999999999,2.6,6.2,8.8,2.3,0.9,1.6,3.0,3.5,15.4
Samardo Samuels,Career,NBA,109.0,11.0,15.8,2.2,4.9,0.445,0.0,0.0,0.0,2.2,4.8,0.449,0.445,1.5,2.3,0.653,1.4,2.0,3.4,0.4,0.3,0.4,1.1,2.1,5.9
Pepe Sánchez,Career,NBA,38.0,0.0,4.9,0.2,0.9,0.273,0.0,0.0,0.0,0.2,0.8,0.281,0.273,0.1,0.1,1.0,0.2,0.4,0.6,1.3,0.4,0.0,0.2,0.6,0.5
Jeff Sanders,Career,NBA,55.0,0.0,8.4,0.9,2.3,0.395,0.0,0.0,0.0,0.9,2.3,0.395,0.395,0.3,0.4,0.609,0.7,1.1,1.9,0.5,0.3,0.2,0.6,1.2,2.0
Larry Sanders,Career,NBA,238.0,113.0,19.5,2.8,5.9,0.48,0.0,0.0,0.0,2.8,5.8,0.48100000000000004,0.48,0.8,1.4,0.5529999999999999,2.0,3.7,5.7,0.7,0.6,1.8,0.9,2.8,6.4
Melvin Sanders,Career,NBA,16.0,0.0,7.1,1.0,2.1,0.485,0.1,0.2,0.667,0.9,1.9,0.467,0.515,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.3,0.0,0.5,1.3,2.6
Mike Sanders,Career,NBA,648.0,209.0,19.1,3.3,6.9,0.48200000000000004,0.0,0.1,0.221,3.3,6.8,0.48700000000000004,0.484,1.2,1.6,0.769,1.0,1.9,3.0,1.4,0.7,0.3,1.1,2.6,8.0
Daniel Santiago,Career,NBA,122.0,30.0,11.6,1.3,2.7,0.469,0.0,0.0,0.0,1.3,2.7,0.469,0.469,0.9,1.3,0.685,0.6,1.5,2.1,0.3,0.3,0.4,0.7,1.9,3.4
Wayne Sappleton,Career,NBA,33.0,0.0,9.0,1.2,2.6,0.47100000000000003,0.0,0.0,0.0,1.2,2.6,0.47100000000000003,0.47100000000000003,0.4,1.0,0.41200000000000003,0.8,1.4,2.3,0.2,0.2,0.1,0.6,1.5,2.9
Dario ari,Career,NBA,240.0,150.0,26.9,4.5,10.5,0.433,1.6,4.4,0.358,2.9,6.0,0.488,0.509,2.0,2.4,0.835,1.6,4.6,6.2,2.1,0.6,0.2,1.8,2.1,12.7
Jason Sasser,Career,NBA,14.0,0.0,7.7,1.0,2.4,0.41200000000000003,0.1,0.2,0.33299999999999996,0.9,2.2,0.419,0.426,0.1,0.1,0.5,0.2,0.9,1.1,0.3,0.4,0.0,0.3,1.1,2.1
Jeryl Sasser,Career,NBA,82.0,4.0,12.9,0.8,2.7,0.303,0.2,0.5,0.295,0.7,2.2,0.305,0.33299999999999996,0.7,1.0,0.687,0.8,1.5,2.3,0.8,0.6,0.1,0.5,1.1,2.5
Tomá Satoransk,Career,NBA,210.0,87.0,21.6,2.5,5.1,0.489,0.6,1.4,0.4,1.9,3.6,0.524,0.546,1.1,1.4,0.792,0.9,2.0,2.8,3.7,0.8,0.2,1.1,1.7,6.6
Kenny Satterfield,Career,NBA,75.0,10.0,14.2,1.7,5.1,0.335,0.2,0.7,0.218,1.5,4.4,0.355,0.35100000000000003,0.7,0.9,0.746,0.4,0.8,1.3,2.3,0.7,0.0,1.3,1.1,4.3
Predrag Savovi,Career,NBA,27.0,0.0,9.5,1.1,3.4,0.312,0.1,1.0,0.154,0.9,2.5,0.373,0.33299999999999996,0.8,1.1,0.7240000000000001,0.3,0.6,0.9,0.8,0.5,0.0,0.8,1.2,3.1
Brian Scalabrine,Career,NBA,520.0,61.0,13.0,1.1,2.9,0.39,0.3,1.0,0.344,0.8,1.9,0.415,0.45,0.5,0.6,0.7829999999999999,0.5,1.5,2.0,0.8,0.3,0.2,0.7,1.6,3.1
Alex Scales,Career,NBA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeWayne Scales,Career,NBA,49.0,0.0,10.6,2.0,4.8,0.41700000000000004,0.0,0.1,0.16699999999999998,2.0,4.7,0.424,0.419,0.6,0.9,0.628,1.0,1.9,2.9,0.2,0.3,0.1,0.7,1.2,4.6
Danny Schayes,Career,NBA,1138.0,427.0,19.3,2.6,5.5,0.48100000000000004,0.0,0.0,0.133,2.6,5.4,0.48200000000000004,0.48100000000000004,2.4,3.0,0.8059999999999999,1.6,3.4,5.0,1.1,0.5,0.7,1.4,3.1,7.7
Steve Scheffler,Career,NBA,174.0,8.0,5.3,0.7,1.2,0.5579999999999999,0.0,0.0,0.2,0.7,1.2,0.5660000000000001,0.56,0.5,0.7,0.759,0.5,0.6,1.0,0.1,0.2,0.0,0.2,0.8,1.9
Tom Scheffler,Career,NBA,39.0,0.0,6.9,0.5,1.3,0.41200000000000003,0.0,0.0,0.0,0.5,1.3,0.41200000000000003,0.41200000000000003,0.3,0.5,0.5,0.5,1.5,1.9,0.3,0.2,0.3,0.4,1.2,1.3
Luke Schenscher,Career,NBA,31.0,0.0,8.6,0.7,1.6,0.469,0.0,0.0,0.0,0.7,1.6,0.469,0.469,0.3,0.6,0.45,0.6,1.2,1.7,0.3,0.1,0.2,0.3,1.5,1.8
Dwayne Schintzius,Career,NBA,217.0,33.0,9.0,1.2,2.9,0.40399999999999997,0.0,0.0,0.125,1.2,2.9,0.408,0.405,0.3,0.5,0.638,0.8,1.7,2.5,0.4,0.1,0.5,0.5,1.5,2.7
Russ Schoene,Career,NBA,290.0,10.0,12.2,2.1,4.9,0.435,0.2,0.6,0.335,1.9,4.3,0.45,0.457,0.6,0.9,0.7509999999999999,1.0,1.6,2.5,0.6,0.4,0.2,0.8,2.0,5.1
Detlef Schrempf,Career,NBA,1136.0,524.0,29.6,4.8,9.7,0.491,0.4,1.1,0.384,4.3,8.6,0.505,0.513,3.9,4.9,0.8029999999999999,1.6,4.5,6.2,3.4,0.8,0.3,2.0,3.0,13.9
Dennis Schrder,Career,NBA,431.0,175.0,24.7,5.1,11.8,0.43,1.0,3.1,0.325,4.1,8.7,0.467,0.473,2.2,2.7,0.825,0.4,2.3,2.7,4.6,0.8,0.1,2.3,1.9,13.4
John Schweitz,Career,NBA,22.0,0.0,5.3,1.1,3.4,0.33299999999999996,0.0,0.2,0.0,1.1,3.2,0.35200000000000004,0.33299999999999996,0.3,0.5,0.7,0.3,0.7,1.0,0.8,0.0,0.0,0.7,0.6,2.6
Luis Scola,Career,NBA,743.0,505.0,25.6,4.9,10.0,0.493,0.1,0.4,0.33899999999999997,4.8,9.7,0.499,0.499,2.0,2.6,0.74,1.8,4.9,6.7,1.6,0.6,0.3,1.5,2.7,12.0
Alvin Scott,Career,NBA,627.0,70.0,17.3,1.9,3.9,0.48100000000000004,0.0,0.0,0.2,1.9,3.9,0.483,0.48200000000000004,1.2,1.6,0.733,1.1,2.1,3.2,1.4,0.6,0.6,1.0,1.6,4.9
Brent Scott,Career,NBA,16.0,0.0,3.4,0.5,1.1,0.47100000000000003,0.0,0.0,0.0,0.5,1.1,0.47100000000000003,0.47100000000000003,0.2,0.4,0.5,0.2,0.4,0.6,0.2,0.1,0.1,0.3,0.9,1.2
Byron Scott,Career,NBA,1073.0,717.0,28.1,5.5,11.4,0.48200000000000004,0.7,2.0,0.37,4.8,9.5,0.505,0.514,2.3,2.8,0.833,0.6,2.2,2.8,2.5,1.1,0.3,1.5,1.9,14.1
Dennis Scott,Career,NBA,629.0,376.0,28.6,4.7,11.3,0.41700000000000004,1.9,4.9,0.397,2.8,6.4,0.431,0.502,1.5,1.9,0.7929999999999999,0.6,2.2,2.8,2.1,0.8,0.3,1.2,2.0,12.9
James Scott,Career,NBA,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1,0.3,0.5,0.1,0.6,0.8,0.4,0.3,0.0,0.3,0.6,0.1
Mike Scott,Career,NBA,436.0,11.0,16.3,2.8,6.0,0.46399999999999997,0.8,2.3,0.364,1.9,3.7,0.525,0.5329999999999999,0.8,1.0,0.755,0.7,2.4,3.1,0.9,0.3,0.1,0.7,1.5,7.1
Shawnelle Scott,Career,NBA,105.0,11.0,6.0,0.7,1.6,0.46399999999999997,0.0,0.0,0.0,0.7,1.6,0.46399999999999997,0.46399999999999997,0.3,0.7,0.465,1.0,1.2,2.2,0.2,0.1,0.2,0.3,1.2,1.8
Carey Scurry,Career,NBA,180.0,5.0,13.2,1.8,3.7,0.48,0.0,0.2,0.25,1.7,3.5,0.49200000000000005,0.486,1.1,1.7,0.6659999999999999,1.2,1.7,2.9,1.1,1.0,0.8,1.1,2.1,4.7
Shea Seals,Career,NBA,4.0,0.0,2.3,0.3,2.0,0.125,0.0,0.8,0.0,0.3,1.3,0.2,0.125,0.5,1.0,0.5,0.8,0.3,1.0,0.0,0.3,0.0,0.0,0.3,1.0
Malik Sealy,Career,NBA,493.0,253.0,23.8,3.8,8.9,0.426,0.3,1.1,0.292,3.5,7.8,0.445,0.444,2.2,2.7,0.809,1.0,2.2,3.2,1.7,1.1,0.3,1.4,2.2,10.1
Thabo Sefolosha,Career,NBA,828.0,475.0,22.5,2.3,5.0,0.45,0.6,1.7,0.35200000000000004,1.7,3.3,0.501,0.51,0.8,1.1,0.735,0.7,3.1,3.8,1.4,1.1,0.4,0.9,1.7,5.9
Rony Seikaly,Career,NBA,678.0,607.0,31.6,5.4,11.1,0.484,0.0,0.0,0.188,5.4,11.1,0.485,0.484,4.0,5.8,0.679,3.2,6.3,9.5,1.3,0.7,1.3,2.8,3.5,14.7
Josh Selby,Career,NBA,38.0,0.0,7.8,0.8,2.5,0.33,0.1,0.6,0.14300000000000002,0.7,1.9,0.384,0.34600000000000003,0.5,0.7,0.72,0.1,0.5,0.5,0.9,0.2,0.0,0.9,0.6,2.2
Wayne Selden,Career,NBA,124.0,27.0,19.1,2.7,6.5,0.41600000000000004,0.9,2.6,0.34299999999999997,1.8,3.9,0.465,0.485,1.0,1.4,0.723,0.4,1.6,2.0,1.5,0.5,0.2,1.2,1.7,7.3
Brad Sellers,Career,NBA,398.0,123.0,18.0,2.6,5.7,0.452,0.0,0.1,0.2,2.6,5.6,0.456,0.45399999999999996,1.1,1.4,0.7929999999999999,1.1,1.6,2.7,1.1,0.3,0.6,0.8,1.7,6.3
Mouhamed Sene,Career,NBA,47.0,3.0,5.5,0.7,1.7,0.42700000000000005,0.0,0.0,0.0,0.7,1.7,0.42700000000000005,0.42700000000000005,0.7,1.2,0.589,0.6,1.0,1.6,0.0,0.1,0.5,0.3,0.9,2.2
Kevin Séraphin,Career,NBA,423.0,34.0,15.2,2.7,5.5,0.489,0.0,0.0,0.0,2.7,5.5,0.491,0.489,0.6,0.8,0.715,1.2,2.3,3.5,0.6,0.2,0.7,1.1,2.1,5.9
Ansu Sesay,Career,NBA,127.0,6.0,10.2,1.3,2.9,0.434,0.1,0.2,0.276,1.2,2.7,0.447,0.445,0.6,0.9,0.64,0.8,1.0,1.8,0.5,0.3,0.2,0.5,1.3,3.2
Ramon Sessions,Career,NBA,691.0,146.0,23.3,3.5,8.0,0.434,0.3,1.0,0.316,3.2,7.1,0.45,0.45299999999999996,3.1,3.9,0.7909999999999999,0.5,2.2,2.7,4.1,0.7,0.1,1.7,1.4,10.3
Ha Seung-Jin,Career,NBA,46.0,4.0,6.9,0.6,1.2,0.519,0.0,0.0,0.0,0.6,1.2,0.519,0.519,0.3,0.6,0.5,0.4,1.0,1.5,0.1,0.1,0.3,0.6,1.3,1.5
Tom Sewell,Career,NBA,21.0,0.0,4.1,0.4,1.7,0.25,0.0,0.1,0.0,0.4,1.6,0.265,0.25,0.1,0.2,0.5,0.1,0.1,0.2,0.3,0.1,0.0,0.3,0.6,1.0
Collin Sexton,Career,NBA,82.0,72.0,31.8,6.3,14.7,0.43,1.5,3.6,0.402,4.9,11.1,0.44,0.48,2.6,3.1,0.8390000000000001,0.7,2.2,2.9,3.0,0.5,0.1,2.3,2.3,16.7
Charles Shackleford,Career,NBA,303.0,105.0,15.2,2.3,4.8,0.483,0.0,0.0,0.0,2.3,4.7,0.485,0.483,0.8,1.2,0.654,1.6,3.1,4.8,0.6,0.4,0.5,0.9,2.2,5.4
Mustafa Shakur,Career,NBA,25.0,0.0,6.8,0.8,2.5,0.33899999999999997,0.0,0.4,0.091,0.8,2.0,0.392,0.34700000000000003,0.4,0.7,0.529,0.3,0.6,0.9,1.2,0.2,0.1,0.8,0.7,2.1
Landry Shamet,Career,NBA,79.0,27.0,22.8,3.0,7.1,0.431,2.1,5.0,0.42200000000000004,0.9,2.0,0.45299999999999996,0.581,0.9,1.2,0.8059999999999999,0.3,1.4,1.7,1.5,0.5,0.1,0.6,2.0,9.1
God Shammgod,Career,NBA,20.0,0.0,7.3,1.0,2.9,0.32799999999999996,0.0,0.1,0.0,1.0,2.8,0.33899999999999997,0.32799999999999996,1.2,1.5,0.767,0.1,0.3,0.4,1.8,0.4,0.1,1.1,1.4,3.1
Walter Sharpe,Career,NBA,8.0,0.0,2.5,0.5,1.4,0.364,0.0,0.3,0.0,0.5,1.1,0.444,0.364,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.0,0.3,0.0,0.4,1.0
John Shasky,Career,NBA,136.0,4.0,11.1,1.3,2.8,0.466,0.0,0.0,0.0,1.3,2.8,0.46799999999999997,0.466,1.2,1.9,0.655,1.2,1.6,2.8,0.3,0.2,0.3,0.6,1.3,3.8
Brian Shaw,Career,NBA,943.0,361.0,23.0,2.7,6.8,0.40299999999999997,0.5,1.5,0.304,2.3,5.3,0.431,0.43700000000000006,1.0,1.3,0.782,0.8,2.6,3.4,4.2,0.8,0.3,1.8,2.1,6.9
Casey Shaw,Career,NBA,9.0,0.0,1.6,0.1,0.9,0.125,0.0,0.0,0.0,0.1,0.9,0.125,0.125,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.2
Craig Shelton,Career,NBA,59.0,0.0,10.3,1.7,3.8,0.45299999999999996,0.0,0.0,0.0,1.7,3.8,0.455,0.45299999999999996,0.6,1.0,0.6,1.0,1.4,2.4,0.5,0.3,0.1,1.0,2.2,4.1
Lonnie Shelton,Career,NBA,673.0,253.0,27.5,5.1,10.3,0.49200000000000005,0.0,0.1,0.09699999999999999,5.1,10.3,0.493,0.49200000000000005,1.8,2.4,0.738,2.1,4.0,6.1,2.2,1.1,0.8,2.2,3.8,12.0
Tornike Shengelia,Career,NBA,45.0,0.0,5.5,0.5,1.1,0.451,0.0,0.2,0.125,0.5,1.0,0.512,0.461,0.3,0.5,0.5,0.3,0.6,0.9,0.4,0.1,0.0,0.5,0.6,1.3
Jeff Sheppard,Career,NBA,18.0,5.0,10.3,0.8,2.2,0.385,0.1,0.4,0.28600000000000003,0.7,1.8,0.406,0.41,0.4,0.7,0.615,0.3,0.9,1.2,0.9,0.2,0.0,0.4,0.7,2.2
Ed Sherod,Career,NBA,64.0,37.0,25.4,2.7,6.6,0.406,0.0,0.2,0.077,2.7,6.4,0.41700000000000004,0.40700000000000003,0.8,1.3,0.65,0.7,1.7,2.3,4.9,1.5,0.2,1.6,1.8,6.2
Paul Shirley,Career,NBA,18.0,0.0,6.7,0.8,2.1,0.395,0.0,0.1,0.0,0.8,2.1,0.405,0.395,0.2,0.4,0.429,0.5,0.6,1.1,0.4,0.1,0.1,0.6,0.7,1.8
Purvis Short,Career,NBA,842.0,347.0,29.2,7.0,14.9,0.474,0.2,0.6,0.282,6.9,14.3,0.48200000000000004,0.479,3.1,3.8,0.8240000000000001,1.7,2.6,4.3,2.5,1.0,0.2,2.0,2.9,17.3
Dexter Shouse,Career,NBA,3.0,0.0,6.0,0.0,1.3,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.3,0.7,0.7,0.0
Iman Shumpert,Career,NBA,446.0,246.0,25.2,2.7,6.9,0.39299999999999996,1.1,3.2,0.34,1.6,3.7,0.43799999999999994,0.47100000000000003,0.8,1.1,0.7659999999999999,0.7,2.7,3.4,1.9,1.1,0.3,1.2,2.3,7.3
Alexey Shved,Career,NBA,182.0,25.0,18.0,2.4,6.6,0.369,0.9,2.9,0.306,1.6,3.7,0.41700000000000004,0.436,1.6,2.1,0.762,0.5,1.5,2.0,2.5,0.6,0.3,1.3,1.1,7.4
Pascal Siakam,Career,NBA,216.0,122.0,23.5,4.1,7.6,0.531,0.5,1.6,0.309,3.5,6.0,0.5920000000000001,0.564,1.4,1.9,0.743,1.2,3.8,5.1,2.0,0.7,0.6,1.2,2.4,10.1
Jordan Sibert,Career,NBA,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jerry Sichting,Career,NBA,598.0,195.0,21.3,3.0,5.9,0.507,0.1,0.3,0.271,2.9,5.6,0.519,0.513,0.9,1.0,0.857,0.3,1.0,1.4,3.3,0.7,0.0,1.1,1.6,6.9
Jack Sikma,Career,NBA,1107.0,739.0,33.4,5.8,12.5,0.46399999999999997,0.2,0.7,0.32799999999999996,5.6,11.9,0.47,0.47100000000000003,3.9,4.6,0.8490000000000001,2.3,7.5,9.8,3.2,1.0,0.9,2.3,3.5,15.6
James Silas,Career,TOT,685.0,34.0,29.7,5.7,11.6,0.495,0.0,0.0,0.0,5.7,11.6,0.496,0.495,4.6,5.4,0.855,0.8,2.2,3.0,3.8,1.0,0.2,2.4,2.5,16.1
Xavier Silas,Career,NBA,4.0,0.0,11.5,1.0,4.5,0.222,0.3,2.0,0.125,0.8,2.5,0.3,0.25,0.5,0.8,0.667,0.8,0.8,1.5,0.8,0.3,0.0,0.8,1.5,2.8
Garret Siler,Career,NBA,21.0,0.0,4.8,0.8,1.5,0.5479999999999999,0.0,0.0,0.0,0.8,1.5,0.5479999999999999,0.5479999999999999,0.5,1.0,0.5,0.8,0.6,1.3,0.1,0.0,0.2,0.5,1.0,2.1
Wayne Simien,Career,NBA,51.0,2.0,9.9,1.3,2.8,0.469,0.0,0.0,0.0,1.3,2.8,0.469,0.469,0.7,0.8,0.8540000000000001,0.8,1.1,1.9,0.2,0.3,0.0,0.5,1.6,3.3
Ben Simmons,Career,NBA,160.0,160.0,34.0,6.8,12.2,0.5539999999999999,0.0,0.1,0.0,6.8,12.1,0.5579999999999999,0.5539999999999999,2.8,4.8,0.583,2.0,6.5,8.5,7.9,1.6,0.8,3.5,2.6,16.4
Bobby Simmons,Career,NBA,466.0,228.0,24.7,3.3,7.6,0.43700000000000006,0.8,2.0,0.396,2.5,5.6,0.452,0.49,1.5,1.8,0.823,1.2,2.6,3.8,1.5,0.8,0.2,1.1,2.5,9.0
Cedric Simmons,Career,NBA,75.0,4.0,9.4,0.9,2.3,0.409,0.0,0.0,0.0,0.9,2.3,0.409,0.409,0.3,0.8,0.39,0.7,1.1,1.9,0.2,0.1,0.4,0.4,1.2,2.2
Jonathon Simmons,Career,NBA,258.0,69.0,20.5,3.0,6.9,0.44299999999999995,0.6,1.8,0.317,2.5,5.1,0.48700000000000004,0.484,1.6,2.2,0.7559999999999999,0.5,1.9,2.4,1.9,0.6,0.2,1.3,2.0,8.3
Kobi Simmons,Career,NBA,33.0,12.0,19.5,2.4,5.7,0.423,0.3,1.2,0.282,2.1,4.5,0.46,0.452,0.8,0.8,1.0,0.4,1.1,1.5,2.1,0.5,0.2,1.3,1.8,5.9
Lionel Simmons,Career,NBA,454.0,307.0,29.7,4.9,11.4,0.433,0.1,0.3,0.305,4.8,11.1,0.436,0.43700000000000006,2.9,3.7,0.7709999999999999,1.8,4.5,6.2,3.3,1.1,0.8,2.2,2.4,12.8
Miles Simon,Career,NBA,5.0,0.0,3.8,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.33299999999999996,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.4
Anfernee Simons,Career,NBA,20.0,1.0,7.1,1.4,3.2,0.444,0.5,1.5,0.345,0.9,1.7,0.529,0.524,0.5,0.8,0.563,0.2,0.5,0.7,0.7,0.1,0.0,0.6,0.5,3.8
Dickey Simpkins,Career,NBA,327.0,100.0,15.9,1.5,3.4,0.44,0.0,0.0,0.222,1.5,3.4,0.442,0.441,1.2,2.0,0.618,1.3,2.3,3.6,0.9,0.3,0.2,1.1,1.8,4.2
Alvin Sims,Career,NBA,4.0,0.0,6.3,1.0,2.5,0.4,0.3,0.3,1.0,0.8,2.3,0.33299999999999996,0.45,0.5,1.3,0.4,0.8,0.3,1.0,1.3,0.5,0.0,1.5,0.5,2.8
Courtney Sims,Career,NBA,5.0,0.0,4.8,0.6,1.4,0.429,0.0,0.0,0.0,0.6,1.4,0.429,0.429,0.0,0.0,0.0,0.6,0.6,1.2,0.2,0.0,0.0,0.2,0.6,1.2
Henry Sims,Career,NBA,135.0,61.0,18.8,3.0,6.3,0.47100000000000003,0.0,0.2,0.174,3.0,6.2,0.479,0.473,1.6,2.1,0.767,1.8,3.1,5.0,1.0,0.6,0.5,1.1,2.1,7.6
Kyle Singler,Career,NBA,356.0,172.0,21.9,2.4,5.7,0.418,0.8,2.3,0.36200000000000004,1.5,3.3,0.45799999999999996,0.493,1.0,1.2,0.7859999999999999,0.9,2.0,2.9,0.8,0.6,0.3,0.8,2.1,6.5
Sean Singletary,Career,NBA,37.0,2.0,8.2,0.8,2.3,0.365,0.3,0.7,0.4,0.6,1.6,0.35,0.424,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0.0,0.6,1.2,2.4
